site,sample,date,datetime,group,latitude,longitude,CRS,habitat,CH4.ugL,CO2.ugL,N2O.ugL,CH4.sat,CO2.sat,N2O.sat,pH,level_m.inst,discharge.inst,depth.inst,watertemp_C.inst,DO.obs.inst,DO.sat.inst,spc_uScm.inst,airtemp_C.inst,airpres_kPa.inst,distance_upstream_m,width_march_m,ws_area_km2,slope_wbx,cl_mgl,so4_mgl,br_mgl,no3n_mgl,na_mgl,k_mgl,mg_mgl,ca_mgl,doc_mgl,tdn_mgl,nh4n_mgl,po4p_mgl,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,K600,K600_2.5,K600_97.5,depth,spc_uScm,DO.obs,DO.sat,watertemp_C,discharge,airpres_kPa,airtemp_C,slope_mm
PM,PM_2020-03-11,2020-03-11,2020-03-11T21:30:00Z,2020-03-11,35.987235,-79.008397,WGS84,pool,1.8449738189999998,268.2473417,0.4767949555,0.054889032,804.0438613,0.460245634,7.89,NA,0.2261611600687636,0.3083267772955672,16.9502864,10.452500000000017,9.617247397009336,94.06666666666668,22.25,100.56715152485418,1570,18.5,68.63434374,0.042,10.71,8.26,0.09,0.0055,6.94,NA,3.92,12.8,2.481,0.1103,0.005,0.005,0.9563367841308641,0.3192122187129911,1.6033673479062998,1.4496073699483465,2.4822419991453915,0.44354178880133194,4.062428325338345,1.3013436323722907,6.857716658327325,0.30845593705156027,94.06666666666668,9.881857638888897,10.155286486752175,14.608659625,0.2267283338799882,101.0415959592649,17.6046875,0.00439823050281498
UNHC,UNHC_2019-11-11,2019-11-11,2019-11-11T19:00:00Z,2019-11-11,35.9925,-79.046,WGS84,run,14.13018955,5302.483838,0.663206562,0.064528423,1004.329239,0.582278176,NA,0.5201776938855135,0.36747679691801094,0.2816953504864305,8.3,7.74,11.720091133167209,144.9,20.6,100.60716485640998,8450,13.8,58.01544528,0.018,10.94690444,11.72112953,NA,0.181355084,NA,NA,NA,NA,2.895,0.2587,0.005,0.00578,0.07035421351502327,0,0.4976834416769831,6.457051979274431,10.419057598641027,2.365864425407446,6.9642084220276095,2.308483425802679,11.425481947156497,0.28425452275000385,144.9,7.85875,11.730410013499817,8.322291666666667,0.3819830741444876,101.13628345926489,12.890104166666667,0.00188495565416643
UNHC,UNHC_2019-11-20,2019-11-20,2019-11-20T18:30:00Z,2019-11-20,35.9925,-79.046,WGS84,run,12.946324050000001,5592.0991165,-0.0511043685,0.062897059,969.291002,0.560724309,6.89,0.6257246793822885,0.8774528089810406,0.34679835414164184,9.3,7.7,11.463451052690434,92.11428571428571,15.3,100.85131197012815,8450,13.8,58.01544528,0.018,4.44691428,5.83554962,0.005,0.02316432,2.6250164,0.6435082,1.58632325,1.09122898,2.171,0.09697,0.00139252,0.005,0,0,0.4402360740047233,5.277519734726382,8.632463190421046,2.086160119027689,5.550800182824453,2.0283872207033418,9.261975550951385,0.3475778519699024,92.11428571428571,8.1353125,11.442217373884288,9.353270833333333,0.8859401487453842,101.14873137593156,9.4515625,0.00188495565416643
UNHC,UNHC_2019-12-03,2019-12-04,2019-12-04T17:00:00Z,2019-12-03,35.9925,-79.046,WGS84,run,4.0717366104999995,2910.2987355,0.8121127865,0.064216075,1000.367049,0.580098798,7.1575,0.5792477429268167,0.6099671874570972,0.3179456107426091,6.877,9.91,12.003438237916928,83.7356162981163,11.1,99.67888129421829,8450,13.8,58.01544528,0.018,4.81701687,3.98507902,0.005,0.18998888,2.74613072,3.2591356,1.43715475,3.67716212,2.955,0.2497,0.005,0.005,0.7349615312650044,0.31371346338238915,1.1434528886212192,3.067451882201498,4.801574754667597,1.4702743202647623,4.914041015937398,1.981814989938726,7.978535434165846,0.3197828352002614,83.7356162981163,9.879270833333333,11.890285474975117,7.26028125,0.6260933393478527,99.89925220926489,7.61875,0.00188495565416643
UNHC,UNHC_2020-01-29,2020-01-29,2020-01-29T17:45:00Z,2020-01-29,35.9925,-79.046,WGS84,run,4.031286640499999,2078.3018615,0.7879252655,0.067130552,1058.050066,0.615191317,7.72,0.5624649449329483,0.5310660991284459,0.3075969106653762,7.073333333333333,11.73,12.097881394519664,66.2207894736842,9.575,100.79173308064675,8450,13.8,58.01544528,0.018,8.84040874,8.26972046,0.07259141,0.33684576,5.40002528,0.8260072,2.634809,2.36669896,3.872,0.4784,0.005,0.005,0.47602412736109656,0.05268536829837906,0.8975840993714392,2.0287784968908733,3.14797509645561,0.9535545198744104,8.12106953189039,4.483469484594165,11.997659771752739,0.31497015032384684,66.2207894736842,11.347708333333333,12.200741606361518,6.745833333333334,0.5873302317049159,101.17732512593156,4.413020833333333,0.00188495565416643
UNHC,UNHC_2020-02-12,2020-02-12,2020-02-12T15:45:00Z,2020-02-12,35.9925,-79.046,WGS84,run,1.9207774464999998,2552.7331425,0.5629512175,0.058365242,874.5999868,0.502928154,7.21,0.8390753948502008,3.4956266301969965,0.4824812665734626,12.56,9.81,10.654392284538966,66.6,11.55,101.07796441646863,8450,13.8,58.01544528,0.018,4.92744375,5.38251686,0.005,0.19134344,3.78632504,0.8027278,1.8682965,5.46935774,7.506,0.4227,0.005,0.0136056,0.5125595919061254,0.05701955178605371,0.9888018326085939,3.3451551812189733,4.830072949381537,1.9021948810427958,10.307132314871257,5.802678429530004,14.767906146118815,0.4639078498197052,66.6,9.578854166666666,10.619606767542782,12.56625,3.1188586223729895,101.15477304259822,12.500520833333333,0.00188495565416643
UNHC,UNHC_2020-02-27,2020-02-27,2020-02-27T17:00:00Z,2020-02-27,35.9925,-79.046,WGS84,run,2.9454465835,745.7670333000001,0.6175772765,0.060949053,929.9951436,0.536829369,7.79,0.5247934399022084,0.3830942074290211,0.28451010596404397,10.651,11.95,11.063393324957046,92.6,6.7,100.84435637593155,8450,13.8,58.01544528,0.018,3.27938008,2.8755791,0.005,0.28644484,2.98876784,1.348213,1.65108925,4.69657422,3.881,0.2735,0.005,0.005,2.0483489967927975,1.4147977522831197,2.7029814846299596,2.5130865948857197,3.578950424672762,1.5307524318178505,9.294150868889545,6.304159057812865,12.510299012808034,0.2881479043584998,92.6,10.764166666666666,11.106377454465909,10.414520833333333,0.4051163832145462,100.6465959592649,6.251041666666667,0.00188495565416643
UNHC,UNHC_2020-03-11,2020-03-11,2020-03-11T19:15:00Z,2020-03-11,35.9925,-79.046,WGS84,run,5.2923084485,226.4840687,0.5720231955,0.054365635,794.2049896,0.454370944,7.82,0.47228616352295194,0.233135247636634,0.252679844165479,15.664,12.092026630078658,9.893575881565136,94.06666666666668,22.925,100.4846701890323,8450,13.8,58.01544528,0.018,10.55,7.72,0.09,0.0921,6.66,NA,3.5,11.58,2.425,0.1681,0.005,0.005,2.04901798449251,1.5142259148426203,2.593171186923619,2.1072928661836445,2.894450271909037,1.3409555199294263,5.1144768911461735,3.1634130259524813,7.012367365994125,0.25407257633294833,94.06666666666668,10.397331268293193,10.323934167400298,13.844479166666666,0.23859081625703116,101.0415959592649,17.6046875,0.00188495565416643
UNHC,UNHC_2020-03-20,2020-03-20,2020-03-20T18:00:00Z,2020-03-20,35.9925,-79.046,WGS84,run,8.9131721245,769.3112255,0.414224693,0.05054137,714.4643639,0.406236105,7.41,0.46127270423504874,0.20860715101574367,0.2460580029648323,19.662,11.81,9.152485221483875,111.7,28.3,100.97046974909097,8450,13.8,58.01544528,0.018,10.93,7.25,0.1,0.0554,6.93,NA,3.75,12.55,2.706,0.1458,0.005,0.005,2.7492539746204474,2.1223595336579364,3.3557971488566074,2.7224929795144424,3.560937274038706,1.9141989740832122,4.488806978586643,3.047410183100185,5.984552214148908,0.24803967331156418,111.7,9.582083333333333,9.34126991902931,18.735416666666666,0.21586236405781822,101.35430429259823,23.856770833333332,0.00188495565416643
WB,WB_2019-11-11,2019-11-11,2019-11-11T17:45:00Z,2019-11-11,35.993014,-79.034349,WGS84,run,3.8545425460000002,5075.6682385,0.5877825295,0.062225047,955.4825799,0.552298732,NA,0.678029091633078,0.34806349698471745,0.4874468405962325,8.98667,8.83,11.544282570511644,99.4,18.85,100.80089885854304,5950,10,61.64141061,0.038,9.28627987,12.55795999,NA,0.062500965,NA,NA,NA,NA,4.698,0.1713,0.005,0.00466,0.7717209343782573,0.35221571629880977,1.1970689438284234,2.614760246809631,4.352320051228277,1.0646704590019744,1.9003030873727853,0.40591937809212764,3.7516553880688517,0.4913550678033648,101.05625,8.962395833333334,11.37406015516013,9.627642395833334,0.3706332762008858,101.13628345926489,12.890104166666667,0.00397935127800959
WB,WB_2019-11-20,2019-11-20,2019-11-20T17:30:00Z,2019-11-20,35.993014,-79.034349,WGS84,run,2.5761597555,2710.6355999999996,0.1449954265,0.062673398,963.2354822,0.556890084,7.2,0.6696067144841504,0.8607957222309055,0.5476723359427466,8.83033,10.04,11.595577244052013,97.4,14.7,101.06795108491283,5950,10,61.64141061,0.038,10.10415359,12.42694528,NA,0.033381081,NA,NA,NA,NA,4.175,0.1488,0.005,0.00649,0.7082235678644118,0.28171986612689076,1.1562452336469673,4.365720236458076,6.562380713720596,2.2667176811994825,5.293568956634044,2.6757628495981285,8.001311792194914,0.5481994310242891,98.70416666666667,9.981510416666666,11.533703353329651,9.025820989583334,0.8677430300493516,101.14873137593156,9.4515625,0.00397935127800959
WB,WB_2019-11-26,2019-11-26,2019-11-26T19:45:00Z,2019-11-26,35.993014,-79.034349,WGS84,run,2.6083302794999996,2796.8661895,0.36553936,0.06374105,984.069491,0.569500233,7.29,0.6901577419824926,0.9489577871840736,0.5545861807207985,8.978,11.01,11.520133275732093,105.5,17.35,101.12584019969755,5950,10,61.64141061,0.038,13.04364642,11.78143789,NA,0.045004039,NA,NA,NA,NA,5.046,0.1849,0.005,0.00714,0.313177667248035,0,0.7367066595724828,2.83189088008827,4.328444476274827,1.3243264639268808,6.018478635367881,2.8325127644258847,8.951779001061915,0.5568548490610067,103.521875,10.716979166666667,11.737583996141238,8.234447916666667,0.9808593653036576,100.99503345926489,10.108333333333333,0.00397935127800959
WB,WB_2019-12-03,2019-12-03,2019-12-03T17:30:00Z,2019-12-03,35.993014,-79.034349,WGS84,run,2.07639716,2328.601595,0.45317921299999997,0.064073393,997.2470881,0.57817217,7.18,0.730160510617084,0.8663396591256514,0.5481248782484426,7.9801712846347606,11.07251256281407,11.716408368228011,92.36216216216216,9.4,99.83637862790712,5950,10,61.64141061,0.038,11.8108469,11.76230558,NA,0.813494029,NA,NA,NA,NA,6.471,1.076,0.00199,0.00792,0.9092395237470478,0.4423531147001969,1.3611637231220879,3.9060292087635773,5.454589873607272,2.3248674126303523,7.429862399130865,4.5023801900181,10.292803692113864,0.5526063471983028,90.00104166666667,10.931000837520939,11.756343644399124,7.883793319689336,0.9280291953954962,100.17138762593156,5.743229166666667,0.00397935127800959
WB,WB_2019-12-12,2019-12-12,2019-12-12T19:00:00Z,2019-12-12,35.993014,-79.034349,WGS84,run,2.0927750725,2268.0724765,0.7084856365000001,0.066522216,1039.090977,0.602922778,7.46,0.7142275418101454,0.8758520971595328,0.5488955163216217,7.74,11.876666666666669,12.11276224613295,98.8157894736842,6.7,102.58369731874834,5950,10,61.64141061,0.038,12.47,11.08,0.1,0.1246,7.38,NA,4.11,13.68,4.217,0.2713,0.005,0.005,1.0189582851295946,0.5318815117343574,1.500997270409088,4.151248767791765,5.7989242418063105,2.3963970553296736,7.40367486732492,4.473593938319379,10.224023048210602,0.5520664250216073,98.02091557017543,11.279270833333333,12.389364445110731,6.810208333333334,0.9163484019533059,102.89722095926489,2.277604166666667,0.00397935127800959
WB,WB_2020-01-05,2020-01-05,2020-01-05T18:45:00Z,2020-01-05,35.993014,-79.034349,WGS84,run,2.4295357225,2009.389185,0.444889931,0.063217622,975.1095085,0.564202468,7.21,0.965883506012054,1.3656532569476143,0.5811777629702987,9.24,11.38,11.50111998174527,62.9,9.4,101.07046175015749,5950,10,61.64141061,0.038,6.68,6.77,0.015,0.3117,4.98,NA,2.62,8.03,8.852,0.5999,0.005,0.0112616,0.7417927804546257,0.26804210833238545,1.1706300825232085,2.442186607730868,3.4416631078828868,1.3165889409079512,7.137078714542621,4.290813773384906,10.185242898740967,0.5994657747628407,63.91770833333333,10.969583333333333,11.47746868734891,9.257083333333334,1.9207239167949266,101.20883554259822,6.059375,0.00397935127800959
WB,WB_2020-01-29,2020-01-29,2020-01-29T18:00:00Z,2020-01-29,35.993014,-79.034349,WGS84,run,2.4173348395,2299.970477,0.8561083300000001,0.067303399,1061.726068,0.617457345,7.06,0.7101760413771845,0.5258953832174875,0.514029413778929,6.56,12.355,12.247042712906238,68.5,10,100.76381730275048,5950,10,61.64141061,0.038,8.44,8.35,0.07,0.3164,5.56,NA,3.02,9.37,3.741,0.4241,0.005,0.005,0.5015884760715854,0.07879549002356961,0.9047449773390408,0.2992858407132039,1.0138060415138133,0,3.8412950004047417,1.512502192729507,6.365086654003509,0.5191151461857428,68.33020833333333,12.03140625,12.239881378675456,6.612291666666667,0.5686193417834786,101.17732512593156,4.413020833333333,0.00397935127800959
WB,WB_2020-02-12,2020-02-12,2020-02-12T14:45:00Z,2020-02-12,35.993014,-79.034349,WGS84,run,1.45141473,2253.471662,0.5063914359999999,0.058287221,872.6395158,0.501706871,6.83,0.8487890100877935,3.166257213837415,0.6475830960633676,12.36,10.31,10.703377760331223,58.9,11.1,101.1350406396389,5950,10,61.64141061,0.038,4.93,5.46,0.015,0.1806,3.99,NA,2.25,6.95,6.89,0.3998,0.005,0.0177408,0.4561750836108824,0.004982521864081928,0.9208311200476366,1.3139456187004208,2.17901299044993,0.434969145547549,5.913488133476003,2.9577848717531503,8.9205792270847,0.6327068263307639,59.61875,10.291979166666668,10.638483036804143,12.496145833333333,2.766485693202324,101.15477304259822,12.500520833333333,0.00397935127800959
WB,WB_2020-02-27,2020-02-27,2020-02-27T18:00:00Z,2020-02-27,35.993014,-79.034349,WGS84,run,1.863844949,1167.434909,0.568263345,0.060620967,923.3194579,0.532768842,7.31,0.7053627159170996,0.3998638672720451,0.49622581915457914,10.366666666666667,11.93,11.134331554456622,73.45555555555555,8.3,100.78435637593157,5950,10,61.64141061,0.038,7.71,7.22,0.015,0.1271,5.54,NA,2.87,8.93,3.914,0.2473,0.005,0.005,1.2411844061105608,0.7417043157371724,1.7386042449706487,0.9633920548663896,1.753490593471476,0.16940950759043782,4.399654964296129,2.3204649428531017,6.526591518578475,0.49777155453686317,73.37395833333333,11.18203125,11.071284010356832,10.547916666666667,0.4107617960453586,100.6465959592649,6.251041666666667,0.00397935127800959
WB,WB_2020-03-11,2020-03-11,2020-03-11T20:30:00Z,2020-03-11,35.993014,-79.034349,WGS84,run,3.094778857,822.7789339,0.542133236,0.055364418,814.7049221,0.466766795,7.48,0.6249636449880251,0.23849453939379717,0.4643059414149583,14.4,11.19,10.15999769420202,100.4,23.05,100.4496701890323,5950,10,61.64141061,0.038,10.14,7.82,0.1,0.0521,6.62,NA,3.88,12.83,2.403,0.1361,0.005,0.005,0.791437124907016,0.3200950238974868,1.2199120610074965,0.7202836142139397,1.578672521913946,0,2.12559731057951,0.024690641797513187,4.508764978461564,0.4632351256937029,98.24427083333333,10.833333333333334,10.405056902630369,13.4609375,0.23428032120723358,101.0415959592649,17.6046875,0.00397935127800959
WB,WB_2020-03-20,2020-03-20,2020-03-20T19:00:00Z,2020-03-20,35.993014,-79.034349,WGS84,run,5.974688321,1415.1233425,0.4415938235,0.050436547,712.3301463,0.404955705,7.22,NA,0.19934756405728796,0.45371798044914263,20.7909128,10.27,8.938416362561753,108.5,28.9,100.90546974909095,5950,10,61.64141061,0.038,10.46,7.31,0.05,0.0033,6.85,NA,4.11,13.88,3.14,0.1237,0.005,0.005,1.2082005136177907,0.6780803733326043,1.7174524321207256,0.876152013188086,1.6967379653700236,0.11836070213445891,1.947183638341556,0.6964221929157367,3.353372946921079,0.4560270266956077,111.0921568627451,9.5025,9.3022576034969,18.9534712375,0.2074655008824828,101.35430429259823,23.856770833333332,0.00397935127800959
WBP,WBP_2019-11-11,2019-11-11,2019-11-11T18:00:00Z,2019-11-11,35.994973,-79.033925,WGS84,pool,20.4832645,7117.406144500001,0.436616859,0.06298339,971.4965581,0.562111999,NA,0.9202743901664354,0.35226802703116733,0.4847292464003705,9.599,6.78,11.37246243201034,91.8,19.4,100.74881996906163,6120,15.6,61.38241308,0.021,9.537200948,12.33627478,NA,0.021508166,NA,NA,NA,NA,4.921,0.17,0.005,0.00569,0.6237878461806659,0,1.5697148127746332,3.6833033004471734,6.986028808051409,0.7892463971674009,1.670264180311007,0.35229248698933857,3.4073624125940456,0.4881145819666115,90.61770833333334,6.8620833333333335,11.454376740929193,9.308112395833334,0.3714050624610507,101.13628345926489,12.890104166666667,0.00219911495598649
WBP,WBP_2019-11-20,2019-11-20,2019-11-20T18:00:00Z,2019-11-20,35.994973,-79.033925,WGS84,pool,7.4343840844999995,4179.7385465,0.0179292145,0.062752839,966.1971566,0.558823593,7.11,0.9459940650958,0.8588631531214335,0.5459698859807322,9.561,9.13,11.392983268644851,90.6,15,100.86714352592071,6120,15.6,61.38241308,0.021,10.51692952,12.64447129,NA,0,NA,NA,NA,NA,4.429,0.168,0.005,0.00713,0.7403881515184301,0,1.7162752849337553,3.725015781240191,6.104143430953707,1.615472073891263,3.1353764037732357,1.507541935263887,4.98851038804318,0.5467852570979235,90.94479166666666,9.370052083333333,11.52151315901039,9.0651215625,0.8689800673685724,101.14873137593156,9.4515625,0.00219911495598649
WBP,WBP_2019-11-26,2019-11-26,2019-11-26T20:00:00Z,2019-11-26,35.994973,-79.033925,WGS84,pool,6.255805819000001,3325.898854,0.41313437399999997,0.065249603,1015.553781,0.588785809,7.13,0.9832275470733384,0.958232487095465,0.5540079291442015,8.182,10.13,11.743211576423402,93.2,17.2,101.12209019969755,6120,15.6,61.38241308,0.021,14.1133626,12.33710662,NA,0.051877831,NA,NA,NA,NA,5.18,0.1845,0.005,0.00807,0,0,0.7572007198476082,2.8320507716759393,4.7059655919170025,1.0252945736470311,4.000734377182304,2.4315778387259086,5.706574015852931,0.5549867885670502,94.165625,9.9990625,11.722448739381871,8.285666666666666,0.9723015369385645,100.99503345926489,10.108333333333333,0.00219911495598649
WBP,WBP_2019-12-03,2019-12-03,2019-12-03T17:45:00Z,2019-12-03,35.994973,-79.033925,WGS84,pool,6.661146767,3360.2288425,0.635623911,0.064897850000000007,1014.62939,0.588849616,7.1,0.9660239190326152,0.867437730881331,0.5466944096357087,7.481,9.09695652173913,11.855017660858737,82.1969696969697,9.4,99.80513129421828,6120,15.6,61.38241308,0.021,11.97393025,11.89373621,NA,0.850737486,NA,NA,NA,NA,6.677,1.11,0.00114,0.0115,0.2701711529117519,0,1.1649890486884784,2.9649017461219014,4.878258228550724,1.0156986517341655,3.4782346321598956,1.9260757009060117,5.266820129074878,0.5507901749770746,80.96041666666666,9.282083333333333,11.802297769984666,7.715830198220065,0.922353847470154,100.17138762593156,5.743229166666667,0.00219911495598649
WBP,WBP_2019-12-12,2019-12-12,2019-12-12T19:15:00Z,2019-12-12,35.994973,-79.033925,WGS84,pool,7.301414772499999,3849.6377755,0.6298948795,0.068289051,1076.30926,0.62580792,7.24,1.0789236870580583,0.8593977616831617,0.546015241442676,6.62,10.77,12.450874143735833,87,6.825,102.54703420716322,6120,15.6,61.38241308,0.021,12.7,11.17,0.1,0.13,7.47,NA,4.15,13.82,4.265,0.2703,0.005,0.005,0.06326308829867164,0,0.9951256081756942,1.8711152679098981,3.776282965374224,0,3.41819594485093,1.8341178297432394,5.172553141634464,0.549923307809281,87.03229166666667,10.664375,12.388856717674942,6.811979166666666,0.9069357896052657,102.89722095926489,2.277604166666667,0.00219911495598649
WBP,WBP_2020-01-05,2020-01-05,2020-01-05T19:00:00Z,2020-01-05,35.994973,-79.033925,WGS84,pool,3.6725035695,1858.923946,0.41528948600000004,0.063175795,974.4643388,0.56382917,7.19,1.0880581094072816,1.335519537933607,0.5791129151501444,9.2,11.49,11.509825944832857,58.2,9.4,101.02713286067609,6120,15.6,61.38241308,0.021,6.72,6.81,0.015,0.322,4.99,NA,2.62,8.01,8.627,0.5894,0.005,0.0101936,0.5494082952534318,0,1.4427231113606034,2.3670288217917026,4.056490362271794,0.6659669230222689,6.775611814809464,4.449694451948028,9.468541726757522,0.6004815719786394,58.546875,11.085625,11.469436240159112,9.286458333333334,1.9359272379036563,101.20883554259822,6.059375,0.00219911495598649
WBP,WBP_2020-01-29,2020-01-29,2020-01-29T18:15:00Z,2020-01-29,35.994973,-79.033925,WGS84,pool,5.2593260885,2461.2892565,0.8165139205,0.067790858,1072.295758,0.623995675,6.95,0.9851933189003113,0.5204026480728632,0.5106486391877891,6.3,12.23,12.32648811420289,61.4,10,100.7134068574765,6120,15.6,61.38241308,0.021,8.52,8.39,0.015,0.3195,5.55,NA,3.03,9.62,3.666,0.4342,0.005,0.005,0.5160259437704734,0,1.469840661857848,0.7453664615994751,2.306628974418247,0,2.5787526568982266,0.9891052738505242,4.320613304826375,0.5167698283409268,61.31346153846154,11.914222756410256,12.30334386588678,6.4165544871794875,0.5698916822981364,101.17732512593156,4.413020833333333,0.00219911495598649
WBP,WBP_2020-02-12,2020-02-12,2020-02-12T15:15:00Z,2020-02-12,35.994973,-79.033925,WGS84,pool,2.621659738,2588.5416189999996,0.579793152,0.058248682,872.0625259,0.501375142,6.79,1.1620793258075128,3.168782136447183,0.6499146422897536,12.42,10.49,10.689148336589586,51.4,11.25,101.10296175015749,6120,15.6,61.38241308,0.021,4.94,5.45,0.015,0.1793,3.98,NA,2.25,6.97,6.938,0.378,0.005,0.0158896,0.5568198561527221,0,1.5010040328937289,1.0238054078883143,2.611632989215769,0,2.7202177868415127,1.197128103167516,4.538261145106772,0.6350426870011201,52.39479166666667,10.420208333333333,10.627720796086175,12.541041666666667,2.7904464983200414,101.15477304259822,12.500520833333333,0.00219911495598649
WBP,WBP_2020-02-27,2020-02-27,2020-02-27T18:30:00Z,2020-02-27,35.994973,-79.033925,WGS84,pool,4.332550678,1392.316435,0.651103072,0.060900365,929.2522371,0.536400534,7.32,0.9756062956046396,0.4005137478435046,0.49310659861203177,10.3,11.97,11.145022092148617,64.8,8.850000000000001,100.75935637593156,6120,15.6,61.38241308,0.021,7.27,6.88,0.015,0.1236,5.2,NA,2.77,9.07,3.719,0.2316,0.005,0.005,1.8960282989434423,0.8729243880624247,2.9168398322051186,1.229036099935147,2.9603337247223562,0,1.7042013546805754,0.3868335581324745,3.320571857898339,0.49452768953595577,65.21875,11.255520833333334,11.053624089217314,10.611666666666666,0.41035855226172024,100.6465959592649,6.251041666666667,0.00219911495598649
WBP,WBP_2020-03-11,2020-03-11,2020-03-11T20:45:00Z,2020-03-11,35.994973,-79.033925,WGS84,pool,7.5675089245,1332.4552925,0.552251783,0.055111342,809.5069998,0.463621852,7.46,0.9080889481508976,0.23646045167224375,0.4596097351235835,15.78,11.33,9.860909728615614,90.9,22.925,100.4434201890323,6120,15.6,61.38241308,0.021,10.17,7.81,0.1,0.0574,6.62,NA,3.9,13.18,2.354,0.1487,0.005,0.005,1.0986887771573504,0.026561485040407104,2.1861765291513553,1.0724140423940178,2.874425645210676,0,1.372714707750244,0.16468577453460073,2.931590252182379,0.45911113448123836,87.64479166666666,11.023229166666667,10.332312634608778,13.792291666666667,0.23457343487061982,101.0415959592649,17.6046875,0.00219911495598649
WBP,WBP_2020-03-20,2020-03-20,2020-03-20T19:15:00Z,2020-03-20,35.994973,-79.033925,WGS84,pool,9.730411752999998,2254.1864625,0.4182986345,0.051355884,731.3115883,0.416370149,7,NA,0.20039604936180247,0.44956759078368097,20.893374,9.49,8.918216517411388,109.4,29.025,100.85297508171328,6120,15.6,61.38241308,0.021,10.47,7.22,0.02,0.0023,6.82,NA,4.3,14.41,3.099,0.1434,0.005,0.005,1.0606151078704484,0,2.0733089283748307,0.7863227497651162,2.556821713774087,0,1.3962936272207513,0.2965291855300613,2.822811355605566,0.4517904034877423,99.78703703703704,9.630698909830008,9.259074685011456,19.176300504166665,0.20803648757840562,101.35430429259823,23.856770833333332,0.00219911495598649
